coin,id,timestamp,signal_direction,signal_strength,bad_traders_total,long_count,short_count,long_percentage,short_percentage,long_usd_value,short_usd_value,long_usd_percentage,short_usd_percentage,confidence_score,primary_metric,current_price
ETH,102667,2026-03-04 15:30:28,SHORT,MODERATE,265,151,114,56.9811320754717,43.0188679245283,14007292.50344,9456154.46924,59.698357704004835,40.30164229599516,0.14,count,2133.95
ETH,102821,2026-03-04 16:38:40,SHORT,MODERATE,269,142,127,52.78810408921933,47.21189591078067,13863472.74381,10237332.89143,57.52286024637676,42.47713975362324,0.056,count,2143.65
ETH,102885,2026-03-04 17:12:17,SHORT,MODERATE,277,151,126,54.51263537906137,45.48736462093863,13899634.62405,11675865.75266,54.347459167240864,45.652540832759136,0.09,count,2148.75
ETH,103029,2026-03-05 08:39:57,SHORT,MODERATE,296,155,141,52.36486486486487,47.63513513513514,16319591.02566,11181251.31381,59.34214968476677,40.65785031523324,0.047,count,2103.05
ETH,103164,2026-03-05 09:49:32,SHORT,MODERATE,300,163,137,54.333333333333336,45.666666666666664,16554011.897119999,11372598.915000001,59.27683816876069,40.72316183123931,0.087,count,2122.75
ETH,103294,2026-03-05 10:55:19,SHORT,MODERATE,304,181,123,59.539473684210535,40.46052631578947,17020694.645150002,11312897.172699999,60.07249188374014,39.927508116259865,0.191,count,2157.85
ETH,103433,2026-03-05 11:59:34,SHORT,MODERATE,302,174,128,57.615894039735096,42.384105960264904,16515918.544470001,11271407.72712,59.43687558509728,40.56312441490272,0.152,count,2137.25
ETH,103500,2026-03-05 12:31:46,SHORT,MODERATE,305,176,129,57.70491803278689,42.295081967213115,16333383.12715,11542530.92766,58.59317507951517,41.40682492048483,0.154,count,2129.15
ETH,103631,2026-03-05 13:40:00,SHORT,MODERATE,302,178,124,58.94039735099338,41.05960264900662,16437131.50066,11778481.27621,58.25544754475255,41.74455245524746,0.179,count,2111.35
ETH,103768,2026-03-05 14:46:41,SHORT,MODERATE,300,177,123,59.0,41.0,16607574.48226,11652581.45521,58.766747497808744,41.233252502191256,0.18,count,2100.35
ETH,103916,2026-03-05 15:52:02,SHORT,MODERATE,292,161,131,55.13698630136986,44.86301369863014,12491769.54948,12228273.6895,50.53295994960985,49.467040050390146,0.103,count,2084.65
ETH,104053,2026-03-06 10:40:35,SHORT,MODERATE,303,170,133,56.10561056105611,43.89438943894389,12331256.3869,10845305.185619999,53.205719702274266,46.794280297725734,0.122,count,2061.85
ETH,104193,2026-03-06 11:45:00,SHORT,MODERATE,300,167,133,55.666666666666664,44.333333333333336,12171624.913069999,10808482.72133,52.96591776989644,47.03408223010355,0.113,count,2055.85
ETH,104334,2026-03-06 12:49:30,SHORT,MODERATE,302,165,137,54.63576158940398,45.36423841059602,12209116.4197,11103928.127039999,52.370321667863294,47.629678332136706,0.093,count,2041.65
ETH,104477,2026-03-06 13:53:54,SHORT,MODERATE,311,171,140,54.983922829581985,45.01607717041801,12804584.1758,10734649.8434,54.39677504100524,45.603224958994765,0.1,count,2041.75
ETH,104556,2026-03-06 14:28:32,SHORT,MODERATE,304,167,137,54.93421052631579,45.06578947368421,12116447.88953,11830152.91795,50.597777893158366,49.402222106841634,0.099,count,2008.55
ETH,104702,2026-03-06 15:35:55,SHORT,MODERATE,302,168,134,55.62913907284768,44.370860927152314,12097812.50652,11305306.65381,51.69316287987235,48.30683712012766,0.113,count,1991.65
ETH,104847,2026-03-06 16:41:21,SHORT,MODERATE,304,167,137,54.93421052631579,45.06578947368421,12014817.52943,11190882.427819999,51.77528603560304,48.22471396439696,0.099,count,1975.55
ETH,104922,2026-03-06 17:13:34,SHORT,MODERATE,302,165,137,54.63576158940398,45.36423841059602,12442074.43913,10453387.32524,54.3429722762456,45.657027723754396,0.093,count,1975.05
ETH,104999,2026-03-07 07:35:06,SHORT,MODERATE,301,160,141,53.156146179402,46.84385382059801,13504345.53082,10842033.822859999,55.46757213728699,44.532427862713,0.063,count,1975.65
ETH,105145,2026-03-07 08:41:15,SHORT,MODERATE,300,159,141,53.0,47.0,12646013.37172,10851659.29863,53.818152755515584,46.181847244484416,0.06,count,1981.55
ETH,105292,2026-03-07 09:45:51,SHORT,MODERATE,303,154,149,50.82508250825083,49.17491749174918,12638372.28547,10949948.19512,53.578940882500184,46.42105911749981,0.017,count,1984.15
ETH,105431,2026-03-07 10:50:24,SHORT,MODERATE,305,159,146,52.131147540983605,47.868852459016395,12647309.82394,10934735.45096,53.63109805153926,46.368901948460746,0.043,count,1984.85
ETH,105575,2026-03-07 11:54:55,SHORT,MODERATE,304,161,143,52.960526315789465,47.03947368421053,12686356.12958,11097296.42613,53.34065530878371,46.65934469121628,0.059,count,1989.45
ETH,105719,2026-03-07 12:59:27,SHORT,MODERATE,305,161,144,52.78688524590164,47.21311475409836,12663590.10979,11028789.91942,53.450054803178226,46.54994519682177,0.056,count,1981.05
ETH,105791,2026-03-07 13:31:43,SHORT,MODERATE,311,162,149,52.09003215434084,47.90996784565916,12670587.03959,11039714.45697,53.43916458180975,46.56083541819025,0.042,count,1981.65
ETH,105948,2026-03-07 14:36:19,SHORT,MODERATE,314,161,153,51.27388535031847,48.72611464968153,12673121.0408,10581068.7784,54.49822651028822,45.50177348971177,0.025,count,1976.05
ETH,106101,2026-03-07 15:43:19,SHORT,MODERATE,320,163,157,50.9375,49.0625,12664015.86516,10556917.09593,54.537067422658566,45.462932577341434,0.019,count,1976.55
ETH,106252,2026-03-07 16:48:20,SHORT,MODERATE,320,162,158,50.625,49.375,12545743.01184,10758744.68874,53.834021897541064,46.165978102458936,0.013,count,1975.85
ETH,106399,2026-03-07 17:54:22,SHORT,MODERATE,319,163,156,51.09717868338558,48.90282131661442,12566314.33346,10733551.71486,53.93298960345771,46.06701039654229,0.022,count,1980.25
ETH,106463,2026-03-09 08:39:37,SHORT,MODERATE,316,166,150,52.53164556962025,47.46835443037975,12381181.84693,11454076.29085,51.9448196254491,48.05518037455089,0.051,count,1990.85
ETH,106600,2026-03-09 09:48:52,SHORT,MODERATE,307,166,141,54.071661237785015,45.928338762214985,12355647.43696,11815906.37479,51.11647986383818,48.88352013616181,0.081,count,2010.0
ETH,106746,2026-03-09 10:57:25,SHORT,MODERATE,320,167,153,52.1875,47.8125,12329410.705120001,11778583.4941,51.14241609332605,48.85758390667395,0.044,count,1993.05
ETH,106822,2026-03-09 11:30:42,SHORT,MODERATE,322,166,156,51.5527950310559,48.4472049689441,12340958.27513,11691513.86451,51.35118103299241,48.64881896700759,0.031,count,1983.55
ETH,106958,2026-03-09 12:35:48,SHORT,MODERATE,323,172,151,53.25077399380805,46.749226006191954,12817997.78417,11836592.39844,51.99030967146684,48.00969032853317,0.065,count,2002.85
ETH,107101,2026-03-09 13:40:31,SHORT,MODERATE,325,172,153,52.92307692307693,47.07692307692308,12839310.9122,11974674.98046,51.742235075574385,48.25776492442562,0.058,count,2011.25
ETH,107242,2026-03-09 14:47:36,SHORT,MODERATE,337,180,157,53.41246290801187,46.58753709198813,12999091.25339,12550226.61892,50.8784278247923,49.12157217520772,0.068,count,2026.15
ETH,107387,2026-03-09 15:56:08,SHORT,MODERATE,344,181,163,52.616279069767444,47.383720930232556,13088044.65702,12809663.4434,50.537463030590516,49.4625369694095,0.052,count,2024.15
ETH,107458,2026-03-09 16:30:25,SHORT,MODERATE,339,178,161,52.50737463126843,47.49262536873156,12936193.27048,12834695.46092,50.19692337858014,49.803076621419876,0.05,count,2027.45
ETH,107605,2026-03-09 17:36:28,SHORT,MODERATE,335,174,161,51.94029850746269,48.059701492537314,13145543.82277,12395775.38069,51.46775590584692,48.532244094153064,0.039,count,2018.85
ETH,107682,2026-03-10 07:45:32,LONG,MODERATE,332,163,169,49.096385542168676,50.903614457831324,14652182.15889,11382226.39274,56.280065398192555,43.719934601807445,0.018,count,2047.95
ETH,107825,2026-03-10 08:55:33,SHORT,MODERATE,325,166,159,51.07692307692307,48.92307692307693,14360549.80347,11218684.04606,56.14143835560527,43.85856164439473,0.022,count,2058.45
ETH,107894,2026-03-10 09:27:53,SHORT,MODERATE,324,164,160,50.617283950617285,49.382716049382715,14549679.099030001,11057876.57355,56.81791454468835,43.18208545531164,0.012,count,2069.05
ETH,108037,2026-03-10 10:34:31,SHORT,MODERATE,326,165,161,50.61349693251533,49.38650306748466,14566660.368900001,11015131.27622,56.94151750969618,43.05848249030381,0.012,count,2061.55
ETH,108183,2026-03-10 11:40:08,LONG,MODERATE,334,166,168,49.700598802395206,50.29940119760479,14422538.88448,10941888.59595,56.861282974385105,43.138717025614895,0.006,count,2063.85
ETH,108329,2026-03-10 12:47:44,SHORT,MODERATE,336,168,168,50.0,50.0,14329536.46333,11098187.16154,56.35398856276211,43.64601143723788,0.0,count,2050.15
ETH,108470,2026-03-10 13:56:48,LONG,MODERATE,341,164,177,48.09384164222874,51.90615835777126,14263060.19706,12734721.49336,52.83048941062132,47.169510589378675,0.038,count,2037.05
ETH,108543,2026-03-10 14:30:37,LONG,MODERATE,334,158,176,47.30538922155689,52.69461077844312,14045121.65716,12792709.46721,52.33329620442532,47.66670379557469,0.054,count,2026.85
ETH,108694,2026-03-10 15:36:20,LONG,MODERATE,335,161,174,48.059701492537314,51.94029850746269,14129917.66041,12965283.691159999,52.149151715350726,47.850848284649274,0.039,count,2068.35
ETH,108847,2026-03-10 16:45:05,LONG,MODERATE,347,172,175,49.56772334293948,50.43227665706051,14404777.40712,13182884.5015,52.21456408605292,47.785435913947076,0.009,count,2084.35
ETH,108997,2026-03-10 17:51:54,LONG,MODERATE,342,168,174,49.122807017543856,50.877192982456144,14257381.87277,13191240.357929999,51.94206744855771,48.057932551442285,0.018,count,2074.15
ETH,109075,2026-03-10 18:24:21,LONG,MODERATE,339,168,171,49.557522123893804,50.442477876106196,13512919.36529,12952280.37825,51.05920036967952,48.940799630320484,0.009,count,2044.05
ETH,109153,2026-03-12 10:45:12,LONG,MODERATE,320,155,165,48.4375,51.5625,13709433.43206,10127012.12741,57.51458789380352,42.48541210619648,0.031,count,2071.15
ETH,109307,2026-03-12 11:52:58,LONG,MODERATE,323,154,169,47.6780185758514,52.32198142414861,13814217.43568,10184720.111440001,57.561787510621606,42.438212489378394,0.046,count,2063.75
ETH,109463,2026-03-12 12:58:09,LONG,MODERATE,326,156,170,47.85276073619632,52.14723926380368,13784678.21224,10700565.6186,56.29790051295191,43.70209948704809,0.043,count,2063.25
ETH,109539,2026-03-12 13:30:29,LONG,MODERATE,328,155,173,47.256097560975604,52.743902439024396,13970685.93012,10423703.83411,57.270077526618465,42.729922473381535,0.055,count,2054.35
ETH,109695,2026-03-12 14:35:11,LONG,MODERATE,327,155,172,47.40061162079511,52.59938837920489,14507273.44625,10904939.72373,57.087800063741625,42.912199936258375,0.052,count,2050.55
ETH,109861,2026-03-12 15:39:53,SHORT,MODERATE,323,163,160,50.464396284829725,49.53560371517028,15738938.8786,9383297.93664,62.64943282857769,37.350567171422306,0.009,count,2079.25
ETH,110018,2026-03-12 16:44:36,SHORT,MODERATE,325,164,161,50.46153846153846,49.53846153846154,15598575.06783,9448108.84579,62.278005031028215,37.72199496897178,0.009,count,2070.55
ETH,110150,2026-03-13 08:41:29,SHORT,MODERATE,330,187,143,56.666666666666664,43.333333333333336,15060294.66832,10222464.44787,59.567449102799976,40.43255089720002,0.133,count,2108.75
ETH,110305,2026-03-13 09:46:47,SHORT,MODERATE,329,189,140,57.446808510638306,42.5531914893617,15079755.64973,10441798.81271,59.08635256493814,40.91364743506187,0.149,count,2107.05
ETH,110461,2026-03-13 10:51:41,SHORT,MODERATE,331,192,139,58.006042296072515,41.99395770392749,15719586.69888,8307172.28526,65.42533143673876,34.57466856326125,0.16,count,2131.05
ETH,110619,2026-03-13 11:59:29,SHORT,MODERATE,336,192,144,57.14285714285714,42.857142857142854,15970700.30249,9404631.98805,62.93789621995975,37.06210378004025,0.143,count,2120.15
ETH,110693,2026-03-13 12:32:52,SHORT,MODERATE,342,197,145,57.60233918128655,42.39766081871345,16110537.38318,9382721.42967,63.19528429633095,36.80471570366906,0.152,count,2131.9
ETH,110852,2026-03-13 13:37:49,SHORT,MODERATE,328,183,145,55.79268292682927,44.207317073170735,15991607.94328,9670934.32556,62.314979458201805,37.685020541798195,0.116,count,2176.5
ETH,111014,2026-03-13 14:42:45,SHORT,MODERATE,357,192,165,53.78151260504202,46.21848739495798,16716771.89887,10272395.58002,61.938820128280305,38.061179871719695,0.076,count,2184.65
ETH,111171,2026-03-13 15:47:41,SHORT,MODERATE,342,177,165,51.75438596491229,48.24561403508772,15483048.19387,9069427.58189,63.06104661410967,36.93895338589032,0.035,count,2142.05
ETH,111320,2026-03-13 16:53:08,SHORT,MODERATE,333,179,154,53.753753753753756,46.246246246246244,15455965.37538,9142418.51725,62.83325539939562,37.16674460060438,0.075,count,2138.25
ETH,111390,2026-03-13 17:26:34,SHORT,MODERATE,331,183,148,55.2870090634441,44.71299093655589,15515916.51785,9350833.05837,62.39623908340569,37.60376091659432,0.106,count,2130.65
ETH,111472,2026-03-13 18:01:25,SHORT,MODERATE,331,181,150,54.68277945619335,45.31722054380665,15133655.36903,11521977.39555,56.774699376634565,43.225300623365435,0.094,count,2130.65
ETH,111552,2026-03-14 07:53:00,SHORT,MODERATE,329,176,153,53.49544072948328,46.504559270516715,15123553.46199,11305340.95731,57.22355699807803,42.77644300192197,0.07,count,2076.65
ETH,111705,2026-03-14 08:58:45,SHORT,MODERATE,335,180,155,53.73134328358209,46.26865671641791,14995483.45986,11117924.48539,57.42445984568499,42.575540154315014,0.075,count,2073.05
ETH,111785,2026-03-14 09:31:15,SHORT,MODERATE,336,181,155,53.86904761904761,46.13095238095239,15160591.48744,11488392.9441,56.889940877059885,43.110059122940115,0.077,count,2075.25
ETH,111943,2026-03-14 10:36:14,SHORT,MODERATE,331,177,154,53.47432024169184,46.52567975830816,14889560.733620001,11225206.87605,57.01586533784266,42.98413466215734,0.069,count,2062.55
ETH,112093,2026-03-14 11:42:15,SHORT,MODERATE,333,183,150,54.95495495495496,45.04504504504504,15201295.2876,11326247.84271,57.30381895122135,42.69618104877865,0.099,count,2073.65
ETH,112244,2026-03-14 12:47:18,SHORT,MODERATE,338,186,152,55.02958579881657,44.97041420118343,15222060.0088,11338151.43572,57.3115166669378,42.6884833330622,0.101,count,2072.35
ETH,112399,2026-03-14 13:52:48,SHORT,MODERATE,335,188,147,56.11940298507463,43.88059701492537,15250617.98296,11148675.32956,57.76903874819753,42.23096125180246,0.122,count,2075.85
ETH,112554,2026-03-14 14:57:48,SHORT,MODERATE,338,189,149,55.917159763313606,44.08284023668639,15455068.90182,10165385.26146,60.32316524650319,39.676834753496806,0.118,count,2072.15
ETH,112626,2026-03-14 15:30:17,SHORT,MODERATE,340,193,147,56.76470588235294,43.23529411764706,15561324.92847,10180082.46702,60.45250241910397,39.547497580896035,0.135,count,2074.55
ETH,112782,2026-03-14 16:35:20,SHORT,MODERATE,337,190,147,56.37982195845698,43.62017804154303,15562261.95292,10192937.69646,60.423767490750656,39.576232509249344,0.128,count,2075.55
ETH,112937,2026-03-14 17:40:23,SHORT,MODERATE,339,192,147,56.63716814159292,43.36283185840708,16032536.84676,10214969.96658,61.082132336514505,38.917867663485495,0.133,count,2075.25
ETH,113090,2026-03-14 18:45:26,SHORT,MODERATE,340,194,146,57.05882352941176,42.94117647058823,15890510.55506,10385680.032230001,60.474940240182164,39.52505975981783,0.141,count,2074.85
ETH,113161,2026-03-16 08:40:01,SHORT,MODERATE,346,196,150,56.64739884393064,43.35260115606936,17430841.84456,10964306.14552,61.38669131307067,38.61330868692933,0.133,count,2240.55
ETH,113315,2026-03-16 09:47:11,SHORT,MODERATE,353,202,151,57.22379603399433,42.77620396600567,17500640.89524,11189159.61719,60.99952102370931,39.00047897629069,0.144,count,2255.95
ETH,113383,2026-03-16 10:19:51,SHORT,MODERATE,360,213,147,59.166666666666664,40.833333333333336,17720939.79815,11326155.95267,61.0076131196343,38.9923868803657,0.183,count,2266.05
ETH,113451,2026-03-19 08:51:42,SHORT,MODERATE,332,201,131,60.54216867469879,39.45783132530121,16299523.65253,7520397.47172,68.4281176562595,31.571882343740505,0.211,count,2160.05
ETH,113603,2026-03-19 09:56:53,SHORT,MODERATE,337,203,134,60.23738872403561,39.762611275964396,16514460.42258,7568658.48852,68.57276453079515,31.427235469204852,0.205,count,2188.15
ETH,113679,2026-03-19 10:29:25,SHORT,MODERATE,338,204,134,60.35502958579882,39.64497041420118,16524402.06645,7552400.62805,68.6320450274104,31.367954972589608,0.207,count,2181.55
ETH,113830,2026-03-19 11:34:31,SHORT,MODERATE,339,202,137,59.587020648967545,40.41297935103245,16106167.66797,8113238.98466,66.50108278445798,33.498917215542015,0.192,count,2171.25
ETH,113984,2026-03-19 12:39:37,SHORT,MODERATE,338,193,145,57.100591715976336,42.89940828402367,15672813.14402,8737772.95831,64.20498499429321,35.795015005706794,0.142,count,2154.05
ETH,114130,2026-03-19 13:44:40,SHORT,MODERATE,323,189,134,58.51393188854489,41.48606811145511,15105147.09101,9408029.0142,61.620522066088256,38.37947793391175,0.17,count,2135.35
ETH,114282,2026-03-19 14:49:45,SHORT,MODERATE,329,194,135,58.96656534954408,41.03343465045592,14410214.88188,11023511.121509999,56.65789935756679,43.34210064243321,0.179,count,2114.05
ETH,114440,2026-03-19 15:54:50,SHORT,MODERATE,332,195,137,58.734939759036145,41.265060240963855,14910011.06226,9435160.48583,61.24422262873627,38.755777371263726,0.175,count,2120.35
ETH,114517,2026-03-19 16:27:22,SHORT,MODERATE,329,194,135,58.96656534954408,41.03343465045592,14407744.13944,9380537.25167,60.5665617560097,39.4334382439903,0.179,count,2111.05
ETH,114585,2026-03-20 08:40:32,SHORT,MODERATE,331,202,129,61.027190332326285,38.972809667673715,16717131.213370001,8318088.9727,66.77445250779812,33.225547492201876,0.221,count,2163.05
ETH,114739,2026-03-20 09:45:38,SHORT,MODERATE,329,198,131,60.182370820668694,39.81762917933131,16389277.37777,9291620.9535,63.81894109137847,36.18105890862152,0.204,count,2144.65
ETH,114886,2026-03-20 10:50:50,SHORT,MODERATE,323,194,129,60.06191950464397,39.93808049535604,16534271.01406,9617845.56333,63.2234525459206,36.776547454079406,0.201,count,2147.75
ETH,115039,2026-03-20 11:55:54,SHORT,MODERATE,323,192,131,59.44272445820433,40.55727554179567,16111739.16502,9791396.07823,62.199957702874975,37.80004229712503,0.189,count,2138.25
ETH,115115,2026-03-20 12:28:27,SHORT,MODERATE,333,195,138,58.55855855855856,41.44144144144144,16176879.13536,9847017.11663,62.16163397947372,37.838366020526294,0.171,count,2140.45
ETH,115267,2026-03-20 13:33:34,SHORT,MODERATE,331,194,137,58.610271903323266,41.389728096676734,16735531.66892,9861601.28189,62.922314596357,37.07768540364299,0.172,count,2132.45
ETH,115420,2026-03-20 14:38:41,SHORT,MODERATE,330,195,135,59.09090909090909,40.909090909090914,16551378.93929,10957883.28843,60.16656790821466,39.83343209178534,0.182,count,2136.05
ETH,115570,2026-03-20 15:43:40,SHORT,MODERATE,328,194,134,59.14634146341463,40.853658536585364,16418453.03032,11013617.46706,59.851308095348124,40.148691904651876,0.183,count,2131.95
ETH,115716,2026-03-20 16:48:42,SHORT,MODERATE,325,197,128,60.61538461538461,39.38461538461539,16478051.40325,10961832.82441,60.05146110142755,39.948538898572444,0.212,count,2134.85
ETH,115868,2026-03-20 17:53:47,SHORT,MODERATE,328,198,130,60.36585365853659,39.63414634146341,16436610.6906,10954565.17109,60.006955428257704,39.993044571742296,0.207,count,2129.15
ETH,116033,2026-03-23 08:43:18,SHORT,MODERATE,327,182,145,55.65749235474006,44.342507645259936,14268028.42959,7136883.1047,66.65773136568708,33.3422686343129,0.113,count,2051.25
ETH,116173,2026-03-23 09:48:13,SHORT,MODERATE,327,185,142,56.574923547400616,43.425076452599384,14404769.78483,6959528.15473,67.42449401137058,32.57550598862942,0.131,count,2039.35
ETH,116316,2026-03-23 10:53:08,SHORT,MODERATE,330,187,143,56.666666666666664,43.333333333333336,14211124.26071,7067150.28359,66.7870142906717,33.2129857093283,0.133,count,2045.85
ETH,116478,2026-03-23 11:58:04,SHORT,MODERATE,311,161,150,51.76848874598071,48.231511254019296,14428637.78377,6891027.24519,67.67760076985529,32.32239923014472,0.035,count,2138.35
ETH,116546,2026-03-23 12:30:31,SHORT,MODERATE,314,168,146,53.503184713375795,46.496815286624205,14048916.04369,7149051.75395,66.27482491625489,33.72517508374512,0.07,count,2120.85
ETH,116687,2026-03-23 13:35:26,SHORT,MODERATE,316,175,141,55.379746835443036,44.620253164556964,15443321.86926,7053865.97611,68.64556572762177,31.354434272378224,0.108,count,2147.25
ETH,116826,2026-03-23 14:40:22,SHORT,MODERATE,305,177,128,58.032786885245905,41.967213114754095,15411349.61895,5141354.49454,74.98453504633771,25.0154649536623,0.161,count,2178.65
ETH,116982,2026-03-23 15:45:17,SHORT,MODERATE,315,171,144,54.285714285714285,45.714285714285715,14730690.57664,5095836.22477,74.29788749279274,25.702112507207264,0.086,count,2148.3
ETH,117125,2026-03-23 16:50:12,SHORT,MODERATE,310,172,138,55.483870967741936,44.516129032258064,14601588.52385,4973644.35023,74.59215743575795,25.40784256424205,0.11,count,2140.25
ETH,117274,2026-03-23 17:55:08,SHORT,MODERATE,309,170,139,55.016181229773466,44.983818770226534,14896037.41738,4783814.77427,75.69181552948993,24.308184470510067,0.1,count,2151.45
ETH,117346,2026-03-23 18:27:35,SHORT,MODERATE,312,174,138,55.769230769230774,44.230769230769226,14977748.65884,4731455.5302800005,75.99367541743827,24.006324582561724,0.115,count,2147.1
ETH,117493,2026-03-23 19:32:31,SHORT,MODERATE,310,173,137,55.80645161290323,44.193548387096776,15075319.89331,4823279.76825,75.76070753577909,24.239292464220906,0.116,count,2164.85
ETH,117639,2026-03-23 20:37:27,SHORT,MODERATE,318,180,138,56.60377358490566,43.39622641509434,15022678.39689,4736019.64045,76.03070996125419,23.969290038745804,0.132,count,2164.95
ETH,117781,2026-03-23 21:42:22,SHORT,MODERATE,314,179,135,57.00636942675159,42.99363057324841,15111075.19913,4412099.96766,77.40070490600716,22.599295093992833,0.14,count,2159.25
ETH,117938,2026-03-23 22:47:17,SHORT,MODERATE,315,176,139,55.87301587301587,44.12698412698413,14642849.26295,8048418.74199,64.5307669001229,35.4692330998771,0.117,count,2149.55
ETH,118088,2026-03-23 23:52:13,SHORT,MODERATE,318,177,141,55.660377358490564,44.339622641509436,14595376.62719,8246257.87606,63.89812701500548,36.10187298499453,0.113,count,2146.95
ETH,118235,2026-03-24 00:57:08,SHORT,MODERATE,318,178,140,55.9748427672956,44.0251572327044,14714198.42132,8623905.37828,63.047960312749105,36.952039687250895,0.119,count,2142.95
ETH,118307,2026-03-24 01:29:35,SHORT,MODERATE,316,176,140,55.69620253164557,44.303797468354425,14714922.49206,8630988.46509,63.029977793834426,36.97002220616559,0.114,count,2146.75
ETH,118459,2026-03-24 02:34:31,SHORT,MODERATE,318,179,139,56.289308176100626,43.710691823899374,14332420.73435,8614957.51653,62.45777002346824,37.54222997653176,0.126,count,2137.15
ETH,118607,2026-03-24 03:39:26,SHORT,MODERATE,318,179,139,56.289308176100626,43.710691823899374,14312088.47087,8532335.80361,62.65024803824162,37.34975196175838,0.126,count,2135.55
ETH,118754,2026-03-24 04:44:22,SHORT,MODERATE,314,178,136,56.68789808917197,43.31210191082803,14328993.67831,8337803.37363,63.21578494515886,36.784215054841134,0.134,count,2134.25
ETH,118903,2026-03-24 05:49:17,SHORT,MODERATE,315,179,136,56.82539682539682,43.17460317460318,14334839.32776,8292292.84699,63.35243554972685,36.64756445027316,0.137,count,2136.95
ETH,119053,2026-03-24 06:54:13,SHORT,MODERATE,320,183,137,57.1875,42.8125,14699196.91405,8303551.83153,63.90191483908837,36.09808516091163,0.144,count,2142.25
ETH,119205,2026-03-24 07:59:08,SHORT,MODERATE,319,184,135,57.68025078369906,42.31974921630094,15512346.35513,8474203.16187,64.67102049895057,35.32897950104943,0.154,count,2168.55
ETH,119276,2026-03-24 08:31:35,SHORT,MODERATE,317,184,133,58.0441640378549,41.95583596214511,15013477.25071,8347845.8548,64.2663824429059,35.733617557094085,0.161,count,2155.55
ETH,119423,2026-03-24 09:36:31,SHORT,MODERATE,322,196,126,60.86956521739131,39.130434782608695,15380846.82969,8649876.53437,64.00492651292124,35.99507348707875,0.217,count,2153.25
ETH,119575,2026-03-24 10:41:26,SHORT,MODERATE,316,191,125,60.44303797468354,39.55696202531646,15392261.61437,8341172.97277,64.85475820137015,35.14524179862985,0.209,count,2158.55
ETH,119721,2026-03-24 11:46:21,SHORT,MODERATE,321,195,126,60.747663551401864,39.25233644859813,15452201.71568,8450343.1178,64.64668018961851,35.35331981038148,0.215,count,2171.85
ETH,119870,2026-03-24 12:51:16,SHORT,MODERATE,318,192,126,60.37735849056604,39.62264150943396,15664261.9569,8424602.05964,65.02698485966188,34.973015140338134,0.208,count,2160.85
ETH,120022,2026-03-24 13:56:11,SHORT,MODERATE,316,188,128,59.49367088607595,40.50632911392405,14924731.92264,8437493.89558,63.88403244951228,36.115967550487724,0.19,count,2138.45
ETH,120099,2026-03-24 14:28:39,SHORT,MODERATE,315,184,131,58.41269841269842,41.58730158730159,14784088.46388,8537445.84051,63.39243495269123,36.607565047308775,0.168,count,2135.3
ETH,120243,2026-03-24 15:33:34,SHORT,MODERATE,321,190,131,59.19003115264797,40.809968847352025,15972417.28719,8531609.29547,65.18282712969592,34.81717287030409,0.184,count,2131.65
ETH,120386,2026-03-24 16:38:30,SHORT,MODERATE,323,196,127,60.681114551083596,39.318885448916404,16015369.38828,8463937.435109999,65.42411312471194,34.57588687528806,0.214,count,2123.95
ETH,120532,2026-03-24 17:43:25,SHORT,MODERATE,310,182,128,58.70967741935483,41.29032258064516,15429282.0593,8694707.31144,63.958252601512854,36.04174739848715,0.174,count,2110.35
ETH,120677,2026-03-24 18:48:21,SHORT,MODERATE,320,190,130,59.375,40.625,15502990.37872,8915823.10467,63.487893829343264,36.512106170656736,0.188,count,2118.9
ETH,120820,2026-03-24 19:53:16,SHORT,MODERATE,317,189,128,59.62145110410094,40.37854889589905,15556322.70512,9311544.01684,62.555919569018435,37.44408043098156,0.192,count,2114.95
ETH,120958,2026-03-24 20:58:12,SHORT,MODERATE,313,195,118,62.30031948881789,37.69968051118211,16561004.04984,9080871.58766,64.58577478482242,35.414225215177574,0.246,count,2148.15
ETH,121032,2026-03-24 21:30:39,SHORT,MODERATE,313,194,119,61.980830670926515,38.019169329073485,16067510.39125,8999173.33808,64.09906697171012,35.900933028289884,0.24,count,2145.55
ETH,121174,2026-03-24 22:35:35,SHORT,MODERATE,316,199,117,62.9746835443038,37.0253164556962,16289479.58935,9016417.47023,64.37029104717442,35.62970895282558,0.259,count,2141.65
ETH,121324,2026-03-24 23:40:30,SHORT,MODERATE,317,197,120,62.14511041009464,37.85488958990536,16304356.23512,9059615.46999,64.28155820657699,35.718441793423025,0.243,count,2162.65
ETH,121466,2026-03-25 00:45:25,SHORT,MODERATE,321,203,118,63.2398753894081,36.7601246105919,16088768.36289,9182882.54252,63.66330566653172,36.33669433346828,0.265,count,2164.95
ETH,121608,2026-03-25 01:50:20,SHORT,MODERATE,319,199,120,62.38244514106584,37.61755485893417,16065180.1513,9253970.33161,63.450707645755045,36.549292354244955,0.248,count,2159.65
ETH,121750,2026-03-25 02:55:16,SHORT,MODERATE,321,200,121,62.30529595015576,37.69470404984423,16012989.24489,9252668.51518,63.37847760368632,36.62152239631368,0.246,count,2156.05
ETH,121822,2026-03-25 03:27:43,SHORT,MODERATE,314,192,122,61.146496815286625,38.853503184713375,15900291.71905,9306083.1894,63.08043809076133,36.91956190923867,0.223,count,2149.95
